Timestamp,Sensor_Value,Anomaly_Type
2025-08-21 11:16:25.747615,"{'temperature_c': 38.09355968658842, 'humidity_pct': 51.43186025832938, 'pressure_hpa': 1013.4609792868596, 'vibration_g': 3.0492779334996185, 'minute_of_day': 64.0, 'hour': 1.0, 'weekday': 5.0, 'temperature_roll_mean': 29.499885795165152, 'humidity_roll_mean': 53.14635983163166, 'pressure_roll_mean': 1012.353998828345, 'vibration_roll_mean': 1.1363442670057438, 'temp_humidity_interaction': 1959.222638542945, 'pressure_vibration_interaction': 3090.3242006023347, 'pressure_roll_std': 2.3317394417885473, 'vibration_roll_std': 1.074400150238543}",IsolationForest
2025-08-21 11:16:25.751440,"{'temperature_c': 27.396049067663665, 'humidity_pct': 38.00055791212876, 'pressure_hpa': 994.2593664403264, 'vibration_g': 0.9040939854876536, 'minute_of_day': 69.0, 'hour': 1.0, 'weekday': 5.0, 'temperature_roll_mean': 27.345333630244347, 'humidity_roll_mean': 51.640180227311745, 'pressure_roll_mean': 1007.6061603410496, 'vibration_roll_mean': 0.904424548498157, 'temp_humidity_interaction': 1041.0651491592744, 'pressure_vibration_interaction': 898.9039132134642, 'pressure_roll_std': 7.519587967964123, 'vibration_roll_std': 0.10359744496274373}",IsolationForest
2025-08-21 11:16:25.755125,"{'temperature_c': 34.518553703684034, 'humidity_pct': 60.873674086644726, 'pressure_hpa': 1016.4374803194984, 'vibration_g': 2.792817559924688, 'minute_of_day': 89.0, 'hour': 1.0, 'weekday': 5.0, 'temperature_roll_mean': 28.732923296417436, 'humidity_roll_mean': 53.98744668163643, 'pressure_roll_mean': 1014.5056399363597, 'vibration_roll_mean': 1.0575980207840292, 'temp_humidity_interaction': 2101.271188100405, 'pressure_vibration_interaction': 2838.7244436018996, 'pressure_roll_std': 1.7555254477527282, 'vibration_roll_std': 0.9896865769428932}",IsolationForest
2025-08-21 11:16:25.760230,"{'temperature_c': 16.069892226792625, 'humidity_pct': 51.57574609223918, 'pressure_hpa': 1011.0504351823027, 'vibration_g': -0.7228769223896148, 'minute_of_day': 100.0, 'hour': 1.0, 'weekday': 5.0, 'temperature_roll_mean': 24.993622807638065, 'humidity_roll_mean': 52.893027563242114, 'pressure_roll_mean': 1013.3874966374275, 'vibration_roll_mean': 0.30860918512054436, 'temp_humidity_interaction': 828.8166812187045, 'pressure_vibration_interaction': -730.8650269652637, 'pressure_roll_std': 3.509476792075088, 'vibration_roll_std': 0.5807629797145311}",IsolationForest
2025-08-21 11:16:25.762991,"{'temperature_c': 19.89438103711337, 'humidity_pct': 51.22641371524679, 'pressure_hpa': 1013.5324459692692, 'vibration_g': -0.5016591090127693, 'minute_of_day': 127.0, 'hour': 2.0, 'weekday': 5.0, 'temperature_roll_mean': 24.977211023675196, 'humidity_roll_mean': 51.21193435221312, 'pressure_roll_mean': 1011.9242113865724, 'vibration_roll_mean': 0.3473050691845458, 'temp_humidity_interaction': 1019.11779361593, 'pressure_vibration_interaction': -508.4477838004764, 'pressure_roll_std': 1.2418947266682043, 'vibration_roll_std': 0.5532800973690117}",IsolationForest
2025-08-21 11:16:25.765508,"{'temperature_c': 42.09599348806962, 'humidity_pct': 54.79822235807482, 'pressure_hpa': 1014.3340910951672, 'vibration_g': 3.472434310266429, 'minute_of_day': 142.0, 'hour': 2.0, 'weekday': 5.0, 'temperature_roll_mean': 31.9462726892428, 'humidity_roll_mean': 54.9322230820964, 'pressure_roll_mean': 1014.6068929326462, 'vibration_roll_mean': 2.200359476543828, 'temp_humidity_interaction': 2306.7856115433083, 'pressure_vibration_interaction': 3522.208499991772, 'pressure_roll_std': 1.0425649266809254, 'vibration_roll_std': 0.7410892396726834}",IsolationForest
2025-08-21 11:16:25.768880,"{'temperature_c': 39.16865355513328, 'humidity_pct': 60.56928294487724, 'pressure_hpa': 1010.035659002239, 'vibration_g': -0.880311827439346, 'minute_of_day': 161.0, 'hour': 2.0, 'weekday': 5.0, 'temperature_roll_mean': 30.008414023254847, 'humidity_roll_mean': 59.07806221521256, 'pressure_roll_mean': 1012.2876542533746, 'vibration_roll_mean': 0.4831051025330324, 'temp_humidity_interaction': 2372.4172597507395, 'pressure_vibration_interaction': -889.1463367551651, 'pressure_roll_std': 1.9524416442648826, 'vibration_roll_std': 0.7702351190941285}",IsolationForest
2025-08-21 11:16:25.771892,"{'temperature_c': 29.15722196712077, 'humidity_pct': 38.51065892507222, 'pressure_hpa': 1001.245706640952, 'vibration_g': 0.916102213167186, 'minute_of_day': 165.0, 'hour': 2.0, 'weekday': 5.0, 'temperature_roll_mean': 30.06579876961718, 'humidity_roll_mean': 52.5773920098635, 'pressure_roll_mean': 1010.1771543672763, 'vibration_roll_mean': 0.41513352214319965, 'temp_humidity_interaction': 1122.8638303784112, 'pressure_vibration_interaction': 917.2434077779192, 'pressure_roll_std': 5.272206174821897, 'vibration_roll_std': 0.7331909636522684}",IsolationForest
2025-08-21 11:16:25.774680,"{'temperature_c': 23.096755468595024, 'humidity_pct': 71.76241015411216, 'pressure_hpa': 1011.1902547800285, 'vibration_g': 2.9216884086785853, 'minute_of_day': 269.0, 'hour': 4.0, 'weekday': 5.0, 'temperature_roll_mean': 29.265842416823244, 'humidity_roll_mean': 57.108962443950645, 'pressure_roll_mean': 1012.4860874073225, 'vibration_roll_mean': 1.9057484360145183, 'temp_humidity_interaction': 1657.478839166549, 'pressure_vibration_interaction': 2954.3828463595546, 'pressure_roll_std': 2.3259299599712424, 'vibration_roll_std': 0.6940418205185731}",IsolationForest
2025-08-21 11:16:25.778410,"{'temperature_c': 29.681171953294, 'humidity_pct': 36.463613818819056, 'pressure_hpa': 1001.9369310610796, 'vibration_g': 2.0982304934871507, 'minute_of_day': 277.0, 'hour': 4.0, 'weekday': 5.0, 'temperature_roll_mean': 29.411090331810225, 'humidity_roll_mean': 51.11003456983686, 'pressure_roll_mean': 1010.2775288459292, 'vibration_roll_mean': 1.889695600897694, 'temp_humidity_interaction': 1082.2827917948757, 'pressure_vibration_interaction': 2102.29462130329, 'pressure_roll_std': 5.039071394282458, 'vibration_roll_std': 0.16803084899625287}",IsolationForest
2025-08-21 11:16:25.781992,"{'temperature_c': 29.13825830150477, 'humidity_pct': 30.56807429810529, 'pressure_hpa': 999.6292910697014, 'vibration_g': 0.7409892483605971, 'minute_of_day': 334.0, 'hour': 5.0, 'weekday': 5.0, 'temperature_roll_mean': 28.070234070952342, 'humidity_roll_mean': 46.999796671856195, 'pressure_roll_mean': 1010.9282365957675, 'vibration_roll_mean': 0.8477973402718426, 'temp_humidity_interaction': 890.7004446777811, 'pressure_vibration_interaction': 740.7145570289746, 'pressure_roll_std': 6.504712325992297, 'vibration_roll_std': 0.1480751125957333}",IsolationForest
2025-08-21 11:16:25.785050,"{'temperature_c': 14.63220530787013, 'humidity_pct': 47.61161720393104, 'pressure_hpa': 1013.5352350180624, 'vibration_g': 3.170191333432238, 'minute_of_day': 340.0, 'hour': 5.0, 'weekday': 5.0, 'temperature_roll_mean': 24.97250095904007, 'humidity_roll_mean': 50.351818330286065, 'pressure_roll_mean': 1013.8090584373842, 'vibration_roll_mean': 1.1171158370627143, 'temp_humidity_interaction': 696.6629579676405, 'pressure_vibration_interaction': 3213.1006181824678, 'pressure_roll_std': 2.6555551539786446, 'vibration_roll_std': 1.1593358474054771}",IsolationForest
2025-08-21 11:16:25.788699,"{'temperature_c': 25.888297733756133, 'humidity_pct': 35.98092494610806, 'pressure_hpa': 999.318437493882, 'vibration_g': 1.160128978060645, 'minute_of_day': 347.0, 'hour': 5.0, 'weekday': 5.0, 'temperature_roll_mean': 27.902524497351862, 'humidity_roll_mean': 47.75379310053792, 'pressure_roll_mean': 1010.4954325275085, 'vibration_roll_mean': 0.6147872107621394, 'temp_humidity_interaction': 931.4848977407788, 'pressure_vibration_interaction': 1159.338277646938, 'pressure_roll_std': 6.702802056183102, 'vibration_roll_std': 0.45250606687965267}",IsolationForest
2025-08-21 11:16:25.792538,"{'temperature_c': 27.78989781054469, 'humidity_pct': 18.817968591041108, 'pressure_hpa': 990.2395589356132, 'vibration_g': 0.2708816214848368, 'minute_of_day': 351.0, 'hour': 5.0, 'weekday': 5.0, 'temperature_roll_mean': 27.33317896156285, 'humidity_roll_mean': 43.81217235148044, 'pressure_roll_mean': 1005.2536552088164, 'vibration_roll_mean': 0.7324261473131808, 'temp_humidity_interaction': 522.949424147072, 'pressure_vibration_interaction': 268.2376973829085, 'pressure_roll_std': 10.08680644267242, 'vibration_roll_std': 0.3294767200966325}",IsolationForest
2025-08-21 11:16:25.795507,"{'temperature_c': 25.577131633499004, 'humidity_pct': 58.636210875333326, 'pressure_hpa': 1015.3430490183696, 'vibration_g': 1.165580243312185, 'minute_of_day': 354.0, 'hour': 5.0, 'weekday': 5.0, 'temperature_roll_mean': 26.94861965060984, 'humidity_roll_mean': 46.61152885788198, 'pressure_roll_mean': 1008.5072926079526, 'vibration_roll_mean': 0.7522510766381357, 'temp_humidity_interaction': 1499.7460840480064, 'pressure_vibration_interaction': 1183.463798120167, 'pressure_roll_std': 10.298070096381059, 'vibration_roll_std': 0.325657809054594}",IsolationForest
2025-08-21 11:16:25.798969,"{'temperature_c': 30.26900786290484, 'humidity_pct': 30.47785225614947, 'pressure_hpa': 1014.7195281295922, 'vibration_g': -2.508025953010162, 'minute_of_day': 365.0, 'hour': 6.0, 'weekday': 5.0, 'temperature_roll_mean': 28.250731789303295, 'humidity_roll_mean': 49.83201926476208, 'pressure_roll_mean': 1012.5771351068331, 'vibration_roll_mean': -0.04712735819813929, 'temp_humidity_interaction': 922.5343495858402, 'pressure_vibration_interaction': -2544.9429115752423, 'pressure_roll_std': 2.2879609529411784, 'vibration_roll_std': 1.3757127616924303}",IsolationForest
2025-08-21 11:16:25.802910,"{'temperature_c': 40.395758314162535, 'humidity_pct': 37.72828007543596, 'pressure_hpa': 1007.4997030159896, 'vibration_g': 2.844592516947031, 'minute_of_day': 375.0, 'hour': 6.0, 'weekday': 5.0, 'temperature_roll_mean': 29.949319580514214, 'humidity_roll_mean': 50.105300298561374, 'pressure_roll_mean': 1011.1704940272391, 'vibration_roll_mean': 1.3078322844116586, 'temp_humidity_interaction': 1524.0624835363449, 'pressure_vibration_interaction': 2865.92611602564, 'pressure_roll_std': 2.4718501987916084, 'vibration_roll_std': 0.914451257202888}",IsolationForest
2025-08-21 11:16:25.806881,"{'temperature_c': 35.745993984460014, 'humidity_pct': 51.38620677724075, 'pressure_hpa': 1013.033524914524, 'vibration_g': 2.7405216210015197, 'minute_of_day': 380.0, 'hour': 6.0, 'weekday': 5.0, 'temperature_roll_mean': 29.923995536594145, 'humidity_roll_mean': 53.92325057821872, 'pressure_roll_mean': 1013.5956856777196, 'vibration_roll_mean': 1.0922550558316009, 'temp_humidity_interaction': 1836.8510383434664, 'pressure_vibration_interaction': 2776.240277827635, 'pressure_roll_std': 1.7915408794424348, 'vibration_roll_std': 0.9542014656357838}",IsolationForest
2025-08-21 11:16:25.810789,"{'temperature_c': 36.0333888546574, 'humidity_pct': 46.25131056155037, 'pressure_hpa': 1015.3833428712492, 'vibration_g': 2.2943951496839974, 'minute_of_day': 394.0, 'hour': 6.0, 'weekday': 5.0, 'temperature_roll_mean': 29.897721960740984, 'humidity_roll_mean': 47.415729245287466, 'pressure_roll_mean': 1015.487165307243, 'vibration_roll_mean': 1.0893122471635492, 'temp_humidity_interaction': 1666.5914585018672, 'pressure_vibration_interaction': 2329.6906169537174, 'pressure_roll_std': 1.6907228082852603, 'vibration_roll_std': 0.8438940523783336}",IsolationForest
2025-08-21 11:16:25.814299,"{'temperature_c': 36.36934120330501, 'humidity_pct': 49.641425921782655, 'pressure_hpa': 1010.5428195681764, 'vibration_g': 3.183882045295339, 'minute_of_day': 424.0, 'hour': 7.0, 'weekday': 5.0, 'temperature_roll_mean': 29.97278469867475, 'humidity_roll_mean': 52.92783788985912, 'pressure_roll_mean': 1011.0977284987963, 'vibration_roll_mean': 1.2392910789695937, 'temp_humidity_interaction': 1805.4259571679033, 'pressure_vibration_interaction': 3217.4491392252444, 'pressure_roll_std': 0.6797487689895232, 'vibration_roll_std': 1.0996499006575349}",IsolationForest
2025-08-21 11:16:25.817656,"{'temperature_c': 27.51621708066165, 'humidity_pct': 34.35853787676802, 'pressure_hpa': 997.9780320049588, 'vibration_g': 0.8801109948982395, 'minute_of_day': 426.0, 'hour': 7.0, 'weekday': 5.0, 'temperature_roll_mean': 30.06141608461822, 'humidity_roll_mean': 50.06920815498222, 'pressure_roll_mean': 1008.9309205756978, 'vibration_roll_mean': 1.2025843437419792, 'temp_humidity_interaction': 945.4169867912844, 'pressure_vibration_interaction': 878.3314386344714, 'pressure_roll_std': 6.19748238349957, 'vibration_roll_std': 1.1328937452831143}",IsolationForest
2025-08-21 11:16:25.821688,"{'temperature_c': 28.580285830323884, 'humidity_pct': 52.06695798532097, 'pressure_hpa': 1011.4269697720018, 'vibration_g': 0.0194625378350973, 'minute_of_day': 427.0, 'hour': 7.0, 'weekday': 5.0, 'temperature_roll_mean': 29.884289241378973, 'humidity_roll_mean': 49.17203033374717, 'pressure_roll_mean': 1009.0260046385372, 'vibration_roll_mean': 1.100640146718525, 'temp_humidity_interaction': 1488.0885415359378, 'pressure_vibration_interaction': 19.684935666625396, 'pressure_roll_std': 6.239736917356521, 'vibration_roll_std': 1.2276133754204603}",IsolationForest
2025-08-21 11:16:25.826063,"{'temperature_c': 27.320110001415955, 'humidity_pct': 63.2561485383244, 'pressure_hpa': 1014.7475325081124, 'vibration_g': 0.8671524873706146, 'minute_of_day': 428.0, 'hour': 7.0, 'weekday': 5.0, 'temperature_roll_mean': 29.548534682267736, 'humidity_roll_mean': 50.654458819831994, 'pressure_roll_mean': 1009.5196421751301, 'vibration_roll_mean': 1.074604411764978, 'temp_humidity_interaction': 1728.1649363329298, 'pressure_vibration_interaction': 879.9408468676032, 'pressure_roll_std': 6.645873454560477, 'vibration_roll_std': 1.231725704179383}",IsolationForest
2025-08-21 11:16:25.830987,"{'temperature_c': 29.131420534341714, 'humidity_pct': 39.11325338597695, 'pressure_hpa': 1000.7775026932262, 'vibration_g': 0.9815540579445872, 'minute_of_day': 474.0, 'hour': 7.0, 'weekday': 5.0, 'temperature_roll_mean': 27.359398669693046, 'humidity_roll_mean': 49.85619224810591, 'pressure_roll_mean': 1009.9474865955115, 'vibration_roll_mean': 0.8718715189412134, 'temp_humidity_interaction': 1139.4246328531594, 'pressure_vibration_interaction': 982.3172188681862, 'pressure_roll_std': 5.386128236258739, 'vibration_roll_std': 0.1996705092712078}",IsolationForest
2025-08-21 11:16:25.835098,"{'temperature_c': 26.635113659543208, 'humidity_pct': 41.47691073053666, 'pressure_hpa': 995.4300832343636, 'vibration_g': 0.504382118536227, 'minute_of_day': 492.0, 'hour': 8.0, 'weekday': 5.0, 'temperature_roll_mean': 27.341751694144904, 'humidity_roll_mean': 53.374090662986944, 'pressure_roll_mean': 1008.528645744095, 'vibration_roll_mean': 0.7277166673455218, 'temp_humidity_interaction': 1104.7422315545712, 'pressure_vibration_interaction': 502.0771342364411, 'pressure_roll_std': 7.873243437270062, 'vibration_roll_std': 0.14133995248283948}",IsolationForest
2025-08-21 11:16:25.838908,"{'temperature_c': 33.32930353447804, 'humidity_pct': 57.60490235431605, 'pressure_hpa': 1015.5555327271832, 'vibration_g': 2.364122308732933, 'minute_of_day': 509.0, 'hour': 8.0, 'weekday': 5.0, 'temperature_roll_mean': 29.773660971586587, 'humidity_roll_mean': 57.801184710823144, 'pressure_roll_mean': 1013.0240813675724, 'vibration_roll_mean': 2.00212423312032, 'temp_humidity_interaction': 1919.9312756409686, 'pressure_vibration_interaction': 2400.897490677492, 'pressure_roll_std': 2.062208971309064, 'vibration_roll_std': 0.23730513458596011}",IsolationForest
2025-08-21 11:16:25.842676,"{'temperature_c': 31.29293605524609, 'humidity_pct': 58.89483676304715, 'pressure_hpa': 1010.1443327341734, 'vibration_g': 2.7067368321589544, 'minute_of_day': 510.0, 'hour': 8.0, 'weekday': 5.0, 'temperature_roll_mean': 30.517003924478843, 'humidity_roll_mean': 57.1216438532972, 'pressure_roll_mean': 1013.0310658936996, 'vibration_roll_mean': 2.144178716733567, 'temp_humidity_interaction': 1842.9923608101913, 'pressure_vibration_interaction': 2734.1948712082176, 'pressure_roll_std': 2.049891647230227, 'vibration_roll_std': 0.3939557104557777}",IsolationForest
2025-08-21 11:16:25.846408,"{'temperature_c': 31.81676966406657, 'humidity_pct': 50.07978291945035, 'pressure_hpa': 1016.2880726307296, 'vibration_g': 2.585816738267748, 'minute_of_day': 511.0, 'hour': 8.0, 'weekday': 5.0, 'temperature_roll_mean': 31.05351810094166, 'humidity_roll_mean': 55.13220383102866, 'pressure_roll_mean': 1013.4490107571335, 'vibration_roll_mean': 2.2798978040755555, 'temp_humidity_interaction': 1593.376917974607, 'pressure_vibration_interaction': 2627.9347091104096, 'pressure_roll_std': 2.5090026980121043, 'vibration_roll_std': 0.4085343863483228}",IsolationForest
2025-08-21 11:16:25.850134,"{'temperature_c': 26.243077175783927, 'humidity_pct': 30.796413311057357, 'pressure_hpa': 1012.6350881805442, 'vibration_g': -0.7084322303534616, 'minute_of_day': 526.0, 'hour': 8.0, 'weekday': 5.0, 'temperature_roll_mean': 27.15102246332817, 'humidity_roll_mean': 48.57033475641968, 'pressure_roll_mean': 1013.507996180434, 'vibration_roll_mean': 0.5533340816658088, 'temp_humidity_interaction': 808.1926512594176, 'pressure_vibration_interaction': -717.3833340539172, 'pressure_roll_std': 2.8326882305070282, 'vibration_roll_std': 0.7681634571811683}",IsolationForest
2025-08-21 11:16:25.855737,"{'temperature_c': 26.944674529436146, 'humidity_pct': 31.512015123413025, 'pressure_hpa': 994.0066665792816, 'vibration_g': 1.3537272998965828, 'minute_of_day': 593.0, 'hour': 9.0, 'weekday': 5.0, 'temperature_roll_mean': 27.5707072564792, 'humidity_roll_mean': 50.873244529142355, 'pressure_roll_mean': 1009.8029108367093, 'vibration_roll_mean': 0.9267830012136035, 'temp_humidity_interaction': 849.0809912670336, 'pressure_vibration_interaction': 1345.6139608275737, 'pressure_roll_std': 8.836871312700891, 'vibration_roll_std': 0.32374827695339675}",IsolationForest
2025-08-21 11:16:25.860708,"{'temperature_c': 33.99220594774945, 'humidity_pct': 51.03664620003836, 'pressure_hpa': 1014.1107898148846, 'vibration_g': 2.582631664814359, 'minute_of_day': 613.0, 'hour': 10.0, 'weekday': 5.0, 'temperature_roll_mean': 30.57163548110153, 'humidity_roll_mean': 56.06943733687187, 'pressure_roll_mean': 1014.2120047638512, 'vibration_roll_mean': 1.9902538241747834, 'temp_humidity_interaction': 1734.8481885141282, 'pressure_vibration_interaction': 2619.07463740582, 'pressure_roll_std': 0.6655287326320574, 'vibration_roll_std': 0.4111883519700557}",IsolationForest
